"Date","URL","Endid","Title","Brand_name","Position"
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Al Fresco",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Allcamps",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Go4holiday",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Lux-camp",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Vacanceselect",6
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Canvas Holidays",7
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","Suncamp",8
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/cambrils-park-family-resort/vakantiepark","78221","Vakantiepark Cambrils Park Family Resort","D-reizen",9
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","Eurocamp",1
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","Allcamps",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","Roan Campingvakanties",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","Al Fresco",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","Go4holiday",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","Lux-camp",6
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/salou/en-resort-sanguli-salou/camping","78725","Camping & Resort Sangulí Salou","D-reizen",7
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Roan Campingvakanties",1
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Eurocamp",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Allcamps",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Al Fresco",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Neckermann",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Go4holiday",6
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Lux-camp",7
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Vakanties.nl",8
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Vacanceselect",9
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/vilanova-i-la-geltru/vilanova-park-glamping/camping","78813","Camping Vilanova Park (Glamping)","Suncamp",10
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Eurocamp",1
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Allcamps",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Go4holiday",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Lux-camp",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Vacanceselect",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","ANWB camping",6
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Solmar Tours",7
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Suncamp",8
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Selectcamp",9
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/la-torre-del-sol/camping","78532","Camping La Torre del Sol","Booking.com",10
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Eurocamp",1
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Roan Campingvakanties",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Allcamps",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Go4holiday",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Lux-camp",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Vacanceselect",6
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","Canvas Holidays",7
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/mont-roig-del-camp/playa-montroig/camping","121696","Camping Playa Montroig","D-reizen",8
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Al Fresco",1
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Allcamps",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Go4holiday",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Lux-camp",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Vacanceselect",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","VakantieDiscounter",6
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Suncamp",7
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","ACSI Eurocampings",8
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","Booking.com",9
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/tamarit/tamarit-beach-resort/camping","78766","Camping Tamarit Beach Resort","TUI",10
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/amfora-d-arcs/camping","120483","Camping Amfora d' Arcs","Eurocamp",1
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/amfora-d-arcs/camping","120483","Camping Amfora d' Arcs","Al Fresco",2
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/amfora-d-arcs/camping","120483","Camping Amfora d' Arcs","Allcamps",3
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/amfora-d-arcs/camping","120483","Camping Amfora d' Arcs","Go4holiday",4
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/amfora-d-arcs/camping","120483","Camping Amfora d' Arcs","Lux-camp",5
2019-06-28,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/cambrils/amfora-d-arcs/camping","120483","Camping Amfora d' Arcs","D-reizen",6
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","Al Fresco",2
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","Allcamps",3
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","Go4holiday",4
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","Lux-camp",5
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","D-reizen",6
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/ghisonaccia/marina-derba-rossa/camping","84355","Camping Marina d'Erba Rossa","TUI",7
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/sari-solenzara-favone/sole-di-sari/camping","399057","Camping Sole Di Sari","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/sari-solenzara-favone/sole-di-sari/camping","399057","Camping Sole Di Sari","Al Fresco",2
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/sari-solenzara-favone/sole-di-sari/camping","399057","Camping Sole Di Sari","Allcamps",3
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/sari-solenzara-favone/sole-di-sari/camping","399057","Camping Sole Di Sari","Go4holiday",4
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/sari-solenzara-favone/sole-di-sari/camping","399057","Camping Sole Di Sari","Lux-camp",5
2019-06-28,"https://www.zoover.nl/frankrijk/corsica/sari-solenzara-favone/sole-di-sari/camping","399057","Camping Sole Di Sari","D-reizen",6
2019-06-28,"https://www.zoover.nl/spanje/cantabrie/noja/playa-joyel/camping","155101","Camping Playa Joyel","Eurocamp",1
2019-06-28,"https://www.zoover.nl/spanje/cantabrie/noja/playa-joyel/camping","155101","Camping Playa Joyel","Allcamps",2
2019-06-28,"https://www.zoover.nl/spanje/cantabrie/noja/playa-joyel/camping","155101","Camping Playa Joyel","Go4holiday",3
2019-06-28,"https://www.zoover.nl/spanje/cantabrie/noja/playa-joyel/camping","155101","Camping Playa Joyel","Lux-camp",4
2019-06-28,"https://www.zoover.nl/spanje/cantabrie/noja/playa-joyel/camping","155101","Camping Playa Joyel","Vacanceselect",5
2019-06-28,"https://www.zoover.nl/spanje/cantabrie/noja/playa-joyel/camping","155101","Camping Playa Joyel","Venue Holidays",6
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","Allcamps",2
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","Go4holiday",3
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","ANWB camping",4
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","Lux-camp",5
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","D-reizen",6
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/ste-nathalene-dordogne/les-grottes-de-roffy/camping","83303","Camping Les Grottes de Roffy","Direct boeken",7
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","Allcamps",2
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","Go4holiday",3
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","Lux-camp",4
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","De Jong Intra",5
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","Suncamp",6
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/daglan-dordogne/le-moulin-de-paulhiac/camping","83138","Camping Le Moulin de Paulhiac","D-reizen",7
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/alles-sur-dordogne-dordogne/le-port-de-limeuil/camping","83202","Camping Le Port de Limeuil","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/alles-sur-dordogne-dordogne/le-port-de-limeuil/camping","83202","Camping Le Port de Limeuil","Allcamps",2
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/alles-sur-dordogne-dordogne/le-port-de-limeuil/camping","83202","Camping Le Port de Limeuil","Go4holiday",3
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/alles-sur-dordogne-dordogne/le-port-de-limeuil/camping","83202","Camping Le Port de Limeuil","Lux-camp",4
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/alles-sur-dordogne-dordogne/le-port-de-limeuil/camping","83202","Camping Le Port de Limeuil","Booking.com",5
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/alles-sur-dordogne-dordogne/le-port-de-limeuil/camping","83202","Camping Le Port de Limeuil","D-reizen",6
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/st-leon-sur-vezere-dordogne/le-paradis/camping","83334","Camping Le Paradis","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/st-leon-sur-vezere-dordogne/le-paradis/camping","83334","Camping Le Paradis","Allcamps",2
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/st-leon-sur-vezere-dordogne/le-paradis/camping","83334","Camping Le Paradis","Go4holiday",3
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/st-leon-sur-vezere-dordogne/le-paradis/camping","83334","Camping Le Paradis","Lux-camp",4
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/st-leon-sur-vezere-dordogne/le-paradis/camping","83334","Camping Le Paradis","D-reizen",5
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/le-bugue-dordogne/saint-avit-loisirs/camping","83189","Camping Saint Avit Loisirs","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/le-bugue-dordogne/saint-avit-loisirs/camping","83189","Camping Saint Avit Loisirs","Al Fresco",2
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/le-bugue-dordogne/saint-avit-loisirs/camping","83189","Camping Saint Avit Loisirs","Allcamps",3
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/le-bugue-dordogne/saint-avit-loisirs/camping","83189","Camping Saint Avit Loisirs","Roan Campingvakanties",4
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/le-bugue-dordogne/saint-avit-loisirs/camping","83189","Camping Saint Avit Loisirs","Go4holiday",5
2019-06-28,"https://www.zoover.nl/frankrijk/aquitaine/le-bugue-dordogne/saint-avit-loisirs/camping","83189","Camping Saint Avit Loisirs","D-reizen",6
2019-06-28,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/cadenet/le-val-de-durance/camping","88325","Camping Le Val de Durance","Eurocamp",1
2019-06-28,"https://www.zoover.nl/frankrijk/provence-alpes-cote-dazur/cadenet/le-val-de-durance/camping","88325","Camping Le Val de Durance","Allcamps",2
